UML ID,years,Group Name,Parent Company,Mill Name,RSPO Status,RSPO Type,Date RSPO Certification Status,Latitude,Longitude,GPS coordinates,ISO,Country,Province,District,Confidence level,Alternative name,km_forest_area_00,ha_forest_area_00,km_area,km_0,ha_0,treeloss_km_2001,treeloss_ha_2001,treeloss_km_2002,treeloss_ha_2002,treeloss_km_2003,treeloss_ha_2003,treeloss_km_2004,treeloss_ha_2004,treeloss_km_2005,treeloss_ha_2005,treeloss_km_2006,treeloss_ha_2006,treeloss_km_2007,treeloss_ha_2007,treeloss_km_2008,treeloss_ha_2008,treeloss_km_2009,treeloss_ha_2009,treeloss_km_2010,treeloss_ha_2010,treeloss_km_2011,treeloss_ha_2011,treeloss_km_2012,treeloss_ha_2012,treeloss_km_2013,treeloss_ha_2013,treeloss_km_2014,treeloss_ha_2014,treeloss_km_2015,treeloss_ha_2015,treeloss_km_2016,treeloss_ha_2016,treeloss_km_2017,treeloss_ha_2017,treeloss_km_2018,treeloss_ha_2018,treeloss_km_2019,treeloss_ha_2019,treeloss_km_2020,treeloss_ha_2020,treeloss_km_2021,treeloss_ha_2021,treeloss_km_2022,treeloss_ha_2022,sum_of_treeloss_km,treeloss_sum_proportion_of_forest,remaining_forest_km,remaining_proportion_of_forest,Current Deforestation Score,Past Deforestation Score,Future Risk Score
PO1000004343,"2019,2020,2021",MULTI PRIMA ENTAKAI,MULTI PRIMA ENTAKAI,SEMUNTAI,Not RSPO Certified,,3/31/23,0.06,110.75,"0.05935, 110.749683",IDN,Indonesia,Kalimantan Barat,Sekadau,1-Fully Verified,,163.97,16396.74,208.47,477.91,47791.44,1.41,141.12,1.08,108.36,0.29,29.34,2.82,281.79,1.77,177.39,1.4,140.31,1.16,116.19,4.44,443.52,5.99,598.77,1.16,116.46,2.6,260.28,2.55,254.61,1.41,140.76,2.99,298.53,2.73,273.15,3.46,345.96,3.45,344.88,2.26,225.54,1.75,174.87,4.04,404.37,9.03,903.06,5.97,596.79,63.76,0.39,100.21,0.61,5,3,5
PO1000004344,"2020,2021,2019",ANGLO-EASTERN PLANTATION (AEP),UNITED KINGDOM INDONESIA PLANTATION,BLANKAHAN,Not RSPO Certified,,3/31/23,3.49,98.4,"3.493983, 98.397",IDN,Indonesia,Sumatera Utara,Langkat,1-Fully Verified,,118.5,11849.76,123.46,192.8,19279.98,1.41,140.76,0.45,44.64,0.25,25.02,0.26,25.74,0.11,11.25,0.36,36,0.49,48.51,0.97,97.29,2.24,224.1,0.86,86.49,0.69,68.94,0.73,73.35,0.25,25.47,0.66,65.97,0.58,57.6,1.51,151.2,0.75,74.52,7.22,721.8,3.57,356.76,1.22,121.77,0.83,82.62,0.82,82.26,26.22,0.22,92.28,0.78,2,1,3
PO1000004345,"2020,2021,2019",UNKNOWN,MAKMUR ANDALAN SAWIT,MAKMUR ANDALAN SAWIT,Not RSPO Certified,,3/31/23,0.07,102.12,"0.069117, 102.1246",IDN,Indonesia,Riau,Pelalawan,1-Fully Verified,,105.3,10530.18,114.9,150.13,15012.63,10.55,1055.34,8.46,846.27,0.07,6.84,3.92,391.86,4.73,472.77,0.44,44.46,4.03,403.02,5.5,549.54,0.42,41.94,3.94,393.57,2.12,211.77,1.2,120.15,1.05,104.85,0.74,73.71,0.91,90.63,2.32,231.66,2.61,260.91,1.4,140.49,2.01,200.61,1.79,178.92,3.41,340.74,2.93,293.22,64.53,0.61,40.77,0.39,4,3,3
PO1000004349,"2020,2021",ROYAL GOLDEN EAGLE,PERKEBUNAN PELALU RAYA,PERKEBUNAN PELALU RAYA,Not RSPO Certified,,3/31/23,-0.1,100.05,"-0.1004, 100.049",IDN,Indonesia,Sumatera Barat,Agam,1-Fully Verified,,1305.15,130515.3,1504.6,3875.12,387511.92,1.78,178.47,1.79,179.01,2.15,215.19,2.68,267.93,3.44,344.34,4.37,437.31,5.08,508.23,5.52,552.42,6.62,662.49,5.63,562.86,2.46,246.15,3.02,302.31,1.25,125.28,1.68,168.48,1.37,136.71,6.07,607.14,8.67,867.24,4.62,461.52,4.38,437.58,5.23,522.9,7.08,707.85,5.06,506.43,89.98,0.07,1215.17,0.93,2,1,3
PO1000004350,2020,PTPN III,PERKEBUNAN NUSANTARA XIII,KEBUN GUNUNG MELIAU,RSPO Certified,"RSPO Certified, MB",3/31/23,-0.11,110.29,"-0.106833, 110.292783",IDN,Indonesia,Kalimantan Barat,Sanggau,1-Fully Verified,,216.12,21612.33,277.95,487.01,48701.34,3.68,367.65,8.82,882.45,3.78,378.18,6.69,669.42,3.12,312.21,4.74,474.21,4.19,418.86,7.84,784.26,9.28,928.08,3.78,378.45,10.87,1087.38,7.33,732.87,15.13,1512.99,6.17,616.77,3.41,340.74,5.91,591.39,4.26,426.33,7.55,754.92,2.64,264.06,1.87,187.38,2.03,202.77,3.98,398.25,127.1,0.59,89.03,0.41,3,3,3
PO1000004351,"2020,2019,2021",ADIMULIA,ADIMULIA AGROLESTARI,ADIMULYA AGRO LESTARI,Not RSPO Certified,,3/31/23,-0.11,101.39,"-0.108983, 101.386783",IDN,Indonesia,Riau,Kampar,1-Fully Verified,,126.32,12631.86,172.84,365.27,36526.95,5.47,546.57,2.07,207.45,1.09,108.9,1.5,150.12,6.12,612,6.15,615.24,35.53,3552.84,27.74,2774.07,1.01,100.98,0.66,66.06,0.53,52.65,3.01,300.96,7.25,725.31,3.02,302.13,2.66,265.59,1.03,102.78,0.71,70.74,1.22,122.49,0.67,67.41,1.43,143.37,1.29,128.97,0.44,43.92,110.61,0.88,15.71,0.12,2,5,2
PO1000004352,"2021,2020",BINTANG HARAPAN DESA (BHD),BINTANG HARAPAN DESA,BINTANG HARAPAN DESA,Not RSPO Certified,,3/31/23,-0.11,110.33,"-0.11225, 110.332383",IDN,Indonesia,Kalimantan Barat,Sanggau,1-Fully Verified,,743.89,74388.6,797.78,1317.86,131785.56,6.06,605.52,5.19,519.12,3.54,353.79,8.81,880.65,6.5,649.53,3.57,357.3,3.86,386.37,6.51,651.06,11.42,1142.01,2.91,291.15,7.46,746.01,7.24,723.69,7.96,796.05,14.44,1443.87,21.87,2187.18,30.89,3088.8,20.19,2018.7,10.49,1049.04,12.27,1227.06,12.04,1204.47,28.75,2874.87,34.15,3415.32,266.12,0.36,477.77,0.64,5,2,4
PO1000004356,"2020,2021,2019",GAMA PLANTATIONS,TH INDO PLANTATIONS,NYATOH,Not RSPO Certified,,3/31/23,0.13,103.15,"0.131616, 103.154195",IDN,Indonesia,Riau,Indragiri Hilir,1-Fully Verified,,174.08,17408.43,236.87,680.81,68080.86,4.23,422.55,1.96,195.84,0.38,37.62,4.12,411.57,5.45,544.68,1.82,181.71,1.58,157.68,3.99,398.97,1.4,139.68,19.62,1961.82,3.88,387.72,5.87,587.16,2.25,224.91,7.19,719.1,4.98,498.06,3.27,327.33,6.24,623.97,9.76,975.6,14.77,1476.99,11.08,1107.81,3.63,362.88,19.53,1952.82,136.96,0.79,37.12,0.21,5,4,4
PO1000004358,"2020,2021",ADIMULIA,SURYA AGROLIKA REKSA,SURYA AGROLIKA REKSA,Not RSPO Certified,,3/31/23,-0.14,101.39,"-0.136967, 101.3908",IDN,Indonesia,Riau,Kuantan Singingi,2-High Confidence,,112.24,11223.9,172.39,244.75,24475.23,13.18,1317.6,17.06,1706.4,0.09,8.73,1.25,124.92,2.24,223.65,1.7,170.01,22.36,2236.14,5.26,525.87,1.86,185.85,2.42,241.65,1.7,169.65,1.98,198.45,0.96,95.67,0.58,58.41,0.24,23.58,0.96,95.85,1.33,133.47,0.74,74.34,0.95,95.04,0.93,93.24,0.61,60.75,0.77,77.4,79.17,0.71,33.07,0.29,2,4,2
PO1000004360,"2021,2020,2019",SWASTISIDDHI AMAGRA,SWASTISIDDHI AMAGRA,BINABARU,Not RSPO Certified,,3/31/23,0.21,101.28,"0.20895, 101.276083",IDN,Indonesia,Riau,Kampar,1-Fully Verified,,67.62,6761.52,112.36,187.86,18786.33,0.78,77.94,0.73,73.17,0.23,23.04,0.74,73.53,1.96,195.84,0.49,48.51,0.7,69.75,0.76,75.78,0.37,36.72,0.94,93.78,0.43,42.57,0.66,65.7,0.26,25.56,0.36,36.09,0.9,90.09,1.24,123.66,1.87,186.66,2.04,203.67,1.05,105.03,1.53,153,1.54,154.17,1.39,138.51,20.93,0.31,46.69,0.69,3,2,4
PO1000004361,"2020,2021,2019",LG INTERNATIONAL,PARNA AGROMAS,PARNA AGROMAS,RSPO Certified,"RSPO Certified, MB",3/31/23,0.21,111.08,"0.213083, 111.078633",IDN,Indonesia,Kalimantan Barat,Sekadau,1-Fully Verified,,872.81,87280.92,1112.44,2459.27,245927.25,10.92,1091.61,18.01,1801.26,7.31,730.8,14,1399.59,7.09,709.11,28.98,2897.82,27.7,2769.93,19.62,1961.73,14.54,1454.04,19.17,1917,20.53,2052.54,43.84,4383.81,18.38,1838.25,25.1,2510.1,29.7,2970.09,44.63,4463.28,18.32,1831.68,26.53,2653.38,13.62,1362.15,17.32,1731.51,11.69,1169.28,17.57,1756.71,454.56,0.52,418.25,0.48,3,3,3
PO1000004362,"2019,2020,2021",GAMA PLANTATIONS,CITRA RIAU SARANA,TESO I,Not RSPO Certified,,3/31/23,-0.21,101.47,"-0.21335, 101.474317",IDN,Indonesia,Riau,Kuantan Singingi,1-Fully Verified,,137.06,13705.83,180.11,272.48,27248.22,15.97,1597.23,4.2,419.58,0.09,9.18,1.23,122.58,4.64,464.4,8.58,858.42,30.94,3093.66,13.06,1306.17,6.45,645.12,9.22,922.05,7.32,731.61,14.29,1428.93,7.09,709.47,3.79,378.81,3.02,302.49,3.51,350.82,1.19,118.53,1.32,131.94,0.64,63.54,0.72,72.18,0.91,90.63,1.03,102.6,137.06,1,0,0,2,5,1
PO1000004363,"2021,2020,2019",GAMA PLANTATIONS,TH INDO PLANTATIONS,PULAI,Not RSPO Certified,,3/31/23,0.22,103.17,"0.219722, 103.165556",IDN,Indonesia,Riau,Indragiri Hilir,2-High Confidence,,118.96,11895.57,150.55,185.9,18589.5,2.95,295.29,4.22,422.1,6.35,635.22,1.78,177.93,9.87,986.58,1.23,123.3,0.32,32.04,1.4,140.04,0.46,45.81,7.96,795.78,2.07,206.82,6.01,601.11,6.56,656.28,3.49,349.11,2.83,282.51,3.47,347.13,2.99,298.71,7.8,779.58,6.3,630.27,4.94,494.37,0.92,92.34,11.36,1135.62,95.28,0.8,23.68,0.2,5,4,3
PO1000004364,2020,CHAROEN POKPHAND,SATRIA MULTI SUKSES,SATRIA MULTI SUKSES,Not RSPO Certified,,3/31/23,0.22,109.53,"0.22145, 109.531167",IDN,Indonesia,Kalimantan Barat,Landak,1-Fully Verified,,825.88,82588.05,843.14,1697.24,169724.34,2.08,207.9,10.01,1001.34,1.16,116.46,5.54,553.68,8.23,822.51,3.3,330.21,8.15,814.77,26.83,2682.99,64.9,6489.81,25.57,2557.26,34.16,3416.4,30.17,3016.53,23.28,2328.12,35.09,3509.46,36.28,3627.99,33.95,3394.71,34.2,3419.73,9.64,964.35,7.28,727.65,5.56,555.57,9.79,979.29,12.96,1296.45,428.13,0.52,397.75,0.48,3,3,3
PO1000004365,"2020,2021,2019",BAKRIE,BAKRIE PASAMAN PLANTATIONS,AIR BALAM,Not RSPO Certified,,3/31/23,0.23,99.48,"0.229917, 99.477083",IDN,Indonesia,Sumatera Barat,Pasaman Barat,1-Fully Verified,,244.52,24451.56,339.78,813.08,81308.07,3.84,384.21,2.11,210.6,1.63,162.81,8.41,841.5,4.29,429.03,4.7,469.89,4.66,465.84,5.07,506.97,11.46,1146.42,2.73,272.7,9.95,995.4,3.43,342.72,2.76,275.76,5.02,501.75,3.04,303.57,5.36,536.4,5.91,590.67,6.26,625.5,10.94,1094.04,5.61,560.88,6.04,603.9,4.42,441.81,117.62,0.48,126.89,0.52,3,3,3
PO1000004366,"2019,2020,2021",SUPERVENTURE,BERKAT SAWIT SEJAHTERA,BERKAT SAWIT SEJAHTERA (PASAMAN),Not RSPO Certified,,3/31/23,0.24,99.71,"0.238164, 99.705263",IDN,Indonesia,Sumatera Barat,Pasaman Barat,1-Fully Verified,,12.05,1204.74,16.48,26.72,2672.37,0.13,12.51,0.12,11.79,0.04,3.6,0.13,12.51,0.11,10.98,0.15,15.21,0.04,4.32,0.05,5.4,0.2,20.16,0.03,3.42,0.03,3.33,0.12,11.7,0.11,11.34,0.16,16.11,0.05,5.13,0.07,7.02,0.36,35.73,0.12,11.88,0.39,38.79,0.46,46.17,0.2,19.53,0.14,13.5,3.2,0.27,8.85,0.73,3,2,3
PO1000004367,"2021,2019,2020",GAMA PLANTATIONS,CITRA RIAU SARANA,TESO III,Not RSPO Certified,,3/31/23,-0.24,101.58,"-0.243333, 101.583633",IDN,Indonesia,Riau,Kuantan Singingi,3-Low Confidence,,805.18,80518.32,772.33,706.63,70663.23,36.42,3641.76,37.32,3732.39,5.21,520.56,29.32,2932.47,33.91,3390.66,0.13,12.96,5.35,534.6,41.28,4127.94,40.03,4003.47,133.68,13367.88,134.47,13446.81,136.7,13669.92,76.56,7656.12,48.55,4855.32,11.24,1124.37,32.63,3263.22,8.16,815.58,6.26,626.22,3.92,391.59,2.85,285.21,5.38,538.47,4,400.05,805.18,1,0,0,2,5,1
PO1000004368,"2020,2019",TIANJIN JULONG,REZEKI KENCANA,REZEKI KENCANA,Not RSPO Certified,,3/31/23,-0.27,109.25,"-0.266383, 109.252133",IDN,Indonesia,Kalimantan Barat,Kubu Raya,1-Fully Verified,,361.56,36155.88,409.51,1251.79,125178.57,1.19,119.43,4.91,490.95,0.48,48.42,6.3,629.64,15.02,1501.65,8.06,805.86,2.67,266.67,3.59,358.65,8.25,825.39,5.21,521.28,10.81,1080.81,19.04,1903.59,12.66,1265.67,18.19,1818.72,6.54,653.58,13.56,1355.94,8.73,873.18,2.26,226.17,2.33,232.56,1.4,139.68,3.81,381.15,5.14,514.44,160.13,0.44,201.42,0.56,3,3,3
PO1000004370,"2019,2020,2021",UNKNOWN,TASMA PUJA,SEI KUAMANG,Not RSPO Certified,,3/31/23,0.28,101.22,"0.275011, 101.219376",IDN,Indonesia,Riau,Kampar,2-High Confidence,,243.39,24338.88,321,531.9,53190.09,3.34,334.44,6.6,659.97,2.38,238.32,3.62,361.98,29.36,2935.53,20.19,2018.88,12.12,1212.12,14.25,1424.97,4.27,426.96,9.59,959.49,4.87,487.35,2.96,295.56,1.57,156.87,3.08,308.07,5.26,526.32,6.01,600.84,10.58,1057.68,9.29,929.25,1.92,192.15,3.23,323.28,4.44,444.42,2.66,265.86,161.6,0.66,81.79,0.34,3,4,3
PO1000004372,"2020,2021,2019",ASTRA AGRO LESTARI,TUNGGAL PERKASA PLANTATIONS,TUNGGAL PERKASA PLANTATIONS,Not RSPO Certified,,3/31/23,-0.31,102.27,"-0.305183, 102.273183",IDN,Indonesia,Riau,Indragiri Hulu,1-Fully Verified,,563.64,56364.03,557.94,1064.3,106429.86,9.79,978.57,1.62,162.09,7.3,729.63,28.9,2890.44,64.88,6488.46,2.79,279.36,39.85,3985.2,8.87,886.68,1.07,106.74,24.87,2487.33,39,3899.7,22.93,2292.66,10.18,1018.26,9.63,963.45,6.59,658.98,18.6,1859.85,9.25,924.57,14.19,1419.39,18.36,1835.64,12.7,1269.63,13.59,1359.18,9.76,975.69,374.72,0.66,188.93,0.34,3,4,3
PO1000004373,"2020,2021",PROVIDENT AGRO,MUTIARA AGAM,MUTIARA AGAM,Not RSPO Certified,,3/31/23,-0.32,99.88,"-0.320317, 99.877317",IDN,Indonesia,Sumatera Barat,Agam,1-Fully Verified,,174.9,17490.33,251.3,711,71099.64,2.11,210.69,2.35,235.44,2.89,289.26,6.25,624.78,4.83,483.39,3.89,389.43,7.18,718.2,8.22,822.42,16,1600.38,4.65,464.67,8.79,878.94,3.69,368.73,1.48,147.87,2.66,266.49,0.48,47.52,2.72,272.25,6.59,658.98,9.66,965.79,2.28,227.52,4.91,490.95,3.74,374.13,5.09,509.4,110.47,0.63,64.43,0.37,4,3,3
PO1000004374,"2021,2020,2019",GAMA PLANTATIONS,CITRA RIAU SARANA,TESO II,Not RSPO Certified,,3/31/23,-0.32,101.56,"-0.322533, 101.558217",IDN,Indonesia,Riau,Kuantan Singingi,1-Fully Verified,,279.97,27996.57,381.62,543.55,54354.78,6.29,628.83,7.39,738.81,1.09,109.26,13.86,1386.36,17.13,1712.97,0.12,12.24,4.3,429.93,13.96,1396.44,3.3,330.03,14.17,1417.23,7.95,795.15,9.61,960.57,2.61,261.18,3.56,356.22,3.72,372.42,9.82,982.17,12.03,1202.58,5.36,535.68,7.37,736.83,6.92,692.19,11.73,1173.33,12.02,1202.04,174.32,0.62,105.64,0.38,5,3,4
PO1000004375,"2021,2020",INCASI RAYA (GUNAS),BINTARA TANI NUSANTARA,BINTARA TANI NUSANTARA,Not RSPO Certified,,3/31/23,0.33,99.38,"0.332883, 99.3828",IDN,Indonesia,Sumatera Barat,Pasaman Barat,1-Fully Verified,,152.32,15232.14,183.31,264.09,26409.33,0.82,82.17,1.51,150.57,0.87,87.21,14.13,1413.27,12.77,1277.46,4.03,402.66,2.77,277.11,3.72,372.06,5.76,576.18,1.87,186.93,9.33,932.67,6.66,666.18,3.29,329.31,7.68,767.97,3.64,363.51,5.28,528.03,3.46,346.5,6.94,693.9,3.64,363.78,1.39,138.69,3.13,313.38,2.18,218.25,104.88,0.69,47.44,0.31,3,4,3
PO1000004377,"2020,2019",SIME DARBY,MITRA AUSTRAL SEJAHTERA,MITRA AUSTRAL SEJAHTERA,Not RSPO Certified,,3/31/23,0.36,110.43,"0.35905, 110.431367",IDN,Indonesia,Kalimantan Barat,Sanggau,1-Fully Verified,,557.68,55767.69,720.83,1321.02,132101.64,7.29,729,14.04,1403.64,2.72,272.43,11.78,1178.1,11.96,1195.83,9.09,909.27,20.3,2029.68,30.39,3039.21,23.61,2361.15,9.1,909.72,14.61,1461.06,14.77,1476.63,7.06,705.78,15.7,1569.51,13.2,1320.21,21.71,2170.62,27.54,2754.36,14.36,1436.4,13.82,1382.22,16.02,1602,25.63,2563.29,13.32,1332.45,338.03,0.61,219.65,0.39,5,3,3
PO1000004378,2020,INCASI RAYA (GUNAS),PASAMAN MARAMA SEJAHTERA,PASAMAN MARAMA SEJAHTERA,Not RSPO Certified,,3/31/23,0.36,99.63,"0.362283, 99.6336",IDN,Indonesia,Sumatera Barat,Pasaman Barat,1-Fully Verified,,131.56,13155.93,138.09,397.87,39787.29,0.25,25.11,0.14,13.68,0.32,31.59,0.35,35.28,0.32,31.86,0.37,36.99,0.55,55.17,0.59,59.22,1.21,121.23,0.26,25.92,0.9,90.18,0.48,47.88,0.42,41.85,0.52,51.93,0.67,66.96,1.07,107.46,0.56,55.53,0.58,58.23,3.74,374.4,3.16,315.81,9.95,995.49,5.72,571.59,32.13,0.24,99.43,0.76,5,1,5
PO1000004379,"2020,2021",MIWON,SINTANG RAYA,SINTANG RAYA,Not RSPO Certified,,3/31/23,-0.45,109.27,"-0.452644, 109.2652",IDN,Indonesia,Kalimantan Barat,Kubu Raya,1-Fully Verified,,540.14,54013.59,563.5,823.35,82334.61,2.36,235.71,3.03,303.39,1.62,162.45,4.32,432.36,5.66,566.01,2.94,294.3,5.76,575.82,10.37,1037.25,51.32,5132.43,31.28,3128.13,42.19,4219.02,27.02,2701.62,13.22,1322.28,18.67,1867.41,11.67,1167.3,9.69,968.58,5.43,542.61,3.21,321.39,2.65,264.69,1.14,113.85,2.65,264.51,3.15,315.09,259.36,0.48,280.77,0.52,2,3,3
PO1000004380,"2021,2020,2019",PASIFIK AGRO SENTOSA,MITRA ANEKA REZEKI,KUBU RAYA,Not RSPO Certified,,3/31/23,-0.37,109.3,"-0.366014, 109.300379",IDN,Indonesia,Kalimantan Barat,Kubu Raya,1-Fully Verified,,227.32,22732.29,240.39,295.14,29513.97,0.99,99.45,3.65,365.13,0.7,70.2,14.33,1432.62,9.82,981.9,7.22,721.8,4.37,436.59,7.01,700.65,39.26,3926.16,21.28,2127.69,16.1,1609.83,4.47,447.12,1.33,132.93,8.89,888.84,3.19,318.78,4.49,448.65,2.08,208.17,0.73,73.44,0.55,54.99,0.44,44.01,1.49,149.4,1.91,190.62,154.29,0.68,73.03,0.32,2,4,3
PO1000004382,"2019,2020",GAMA PLANTATIONS,TRITUNGGAL SENTRA BUANA,SALO BANDANG,Not RSPO Certified,,3/31/23,-0.42,117.36,"-0.417583, 117.3645",IDN,Indonesia,Kalimantan Timur,Kutai Kartanegara,1-Fully Verified,,260.07,26007.03,451.67,851.35,85135.05,0.45,45.18,1.42,142.02,0.62,61.83,3.1,309.69,4.44,443.88,6.44,644.22,28.54,2853.81,9.97,996.66,16.84,1683.99,4.43,442.89,2.32,232.2,27.55,2755.26,9,899.55,11.3,1130.22,10.56,1056.33,18.69,1869.3,10.15,1015.02,16.78,1678.41,6.39,638.73,4.98,498.42,4.36,435.96,4.98,497.88,203.31,0.78,56.76,0.22,3,4,3
PO1000004383,"2020,2019,2021",UNKNOWN,PANGKALAN BARU INDAH,PANGKALAN BARU INDAH,Not RSPO Certified,,3/31/23,0.42,101.59,"0.423633, 101.58915",IDN,Indonesia,Riau,Kampar,1-Fully Verified,,131.31,13131.09,176.16,272.59,27258.66,8.93,892.53,3.11,311.49,1.64,163.62,16.66,1666.26,9.32,932.04,4.46,445.68,5.11,510.84,6.36,635.76,4.27,427.32,4.53,452.61,2.4,240.03,3.64,364.14,2.12,212.4,5.22,522.45,3.38,338.49,3.32,332.1,3.69,368.55,3.46,345.78,2.34,233.82,3.07,307.17,1.57,156.96,1.8,179.82,100.4,0.76,30.91,0.24,3,4,3
PO1000004384,"2020,2021,2019",WILMAR GROUP,SINAR SIAK DIAN PERMAI,SINAR SIAK DIAN PERMAI,Not RSPO Certified,,3/31/23,0.45,101.62,"0.449367, 101.621217",IDN,Indonesia,Riau,Pelalawan,1-Fully Verified,,23.63,2363.22,39.97,96.49,9649.35,0.6,59.67,0.26,25.74,0.14,14.22,1.08,108.18,0.65,64.62,0.22,21.51,0.16,16.47,0.09,9.18,0.1,10.26,0.17,17.37,0.1,9.54,0.24,24.03,1.49,149.4,0.17,17.1,0.15,14.67,0.28,27.54,0.37,36.72,3.01,301.23,1.06,105.75,1.6,160.47,2.24,224.01,1.75,175.05,15.93,0.67,7.7,0.33,5,4,5
PO1000004385,"2019,2021,2020",PADASA ENAM UTAMA,PADASA ENAM UTAMA,KALIANTA 1,Not RSPO Certified,,3/31/23,0.46,100.8,"0.458199, 100.802036",IDN,Indonesia,Riau,Rokan Hulu,1-Fully Verified,,193.12,19311.66,235.62,596.6,59659.74,2.05,205.2,3.82,382.41,1.36,136.35,11.71,1171.26,24.56,2456.01,8.27,826.92,5.87,586.53,4.42,442.35,3.89,389.16,4.5,450,2.08,207.72,4.16,416.16,2.93,293.31,5.41,540.63,5.83,582.57,5.42,541.62,2.84,283.68,3.77,377.28,3.22,322.38,2.53,252.63,13.56,1355.76,2.3,229.95,124.5,0.64,68.62,0.36,5,4,4
PO1000004386,"2020,2021",SAGO NAULI,TRI BAHTERA SRIKANDI,SAGO NAULI,Not RSPO Certified,,3/31/23,0.47,99.37,"0.466483, 99.37025",IDN,Indonesia,Sumatera Utara,Mandailing Natal,1-Fully Verified,,229.97,22997.34,242.13,384.44,38444.49,4.94,493.56,3.38,338.13,1.62,162.45,8.67,867.15,9.19,918.99,7.54,753.57,8.3,829.71,10.16,1016.28,12.37,1236.87,4.01,400.59,9.93,992.7,5.37,536.76,7.42,741.6,4.42,441.99,3.16,315.9,7.14,714.33,5.68,568.08,8.56,855.99,3.77,376.65,3.77,377.19,6.16,616.5,6.45,644.76,142,0.62,87.98,0.38,4,3,3
PO1000004387,"2021,2020,2019",SAGO NAULI,SAGO NAULI,SAGO NAULI SINUNUKAN,Not RSPO Certified,,3/31/23,0.47,99.22,"0.469517, 99.22265",IDN,Indonesia,Sumatera Utara,Mandailing Natal,1-Fully Verified,,93.84,9383.94,127.37,164.92,16492.23,2.35,234.63,5.35,535.14,8.15,814.68,12.06,1206.18,6.39,639.45,4.18,417.6,9.9,990.09,4.47,447.3,10.45,1044.63,1.97,196.56,9.43,943.2,2.08,207.54,0.68,68.49,0.52,51.66,0.68,67.86,0.77,77.49,0.6,60.12,1.26,125.73,0.41,41.22,0.72,72.45,0.95,94.77,0.72,71.82,84.09,0.9,9.75,0.1,3,5,2
PO1000004389,"2020,2021,2019",UNKNOWN,MITRA AGUNG SWADAYA,KELAYANG,Not RSPO Certified,,3/31/23,-0.49,102.06,"-0.4934, 102.062467",IDN,Indonesia,Riau,Indragiri Hulu,1-Fully Verified,,263.75,26375.49,323.79,737.98,73798.29,10,1000.08,5.88,588.06,2.27,226.89,22.43,2242.71,16.79,1679.49,0.82,81.72,6.73,672.66,11.64,1164.33,3.24,324.45,10.86,1086.12,16.43,1643.22,25.2,2519.91,30.32,3031.83,13.18,1318.23,12.37,1236.87,21.96,2196.18,9.76,975.87,2.65,265.05,7.09,708.75,6.49,649.17,8.02,801.72,13.9,1389.51,258.03,0.98,5.73,0.02,5,5,3
PO1000004390,"2019,2020,2021",TELADAN PRIMA,TELEN PRIMA SAWIT,MUARA BENGKAL,Not RSPO Certified,,3/31/23,0.51,116.78,"0.51135, 116.781106",IDN,Indonesia,Kalimantan Timur,Kutai Timur,1-Fully Verified,,2209.01,220901.4,2561.04,6779.45,677944.62,5.46,545.94,15.06,1505.88,2.46,246.42,21.11,2111.04,14.96,1496.43,81.99,8198.55,25.34,2534.4,58.67,5866.56,67.55,6754.59,34.59,3459.06,60.12,6011.82,76.31,7631.28,39.25,3924.54,76.22,7622.46,56.62,5661.72,184.56,18455.76,69.85,6984.99,88.15,8814.87,103.73,10372.86,51.15,5114.97,100.15,10014.57,69.02,6901.74,1302.3,0.59,906.71,0.41,5,3,4
PO1000004392,"2021,2020,2019",SARIMAS,AGRO SARIMAS INDONESIA,AGRO SARIMAS INDONESIA,Not RSPO Certified,,3/31/23,-0.52,102.92,"-0.5163, 102.921496",IDN,Indonesia,Riau,Indragiri Hilir,1-Fully Verified,,2606.4,260640,2802.91,3807.71,380770.92,28.91,2890.8,13.4,1339.74,8.57,856.89,37.94,3794.04,52.89,5288.58,43.62,4362.03,67.72,6772.5,27.95,2794.86,12.14,1214.28,269.11,26911.44,178.9,17890.11,224.61,22461.3,74.84,7483.59,135.45,13545.45,37.27,3726.63,67.5,6750.45,52.68,5267.52,42.14,4213.98,55.82,5582.25,29.69,2968.56,27.36,2735.64,16.93,1693.08,1505.44,0.58,1100.96,0.42,3,3,3
PO1000004394,"2020,2021,2019",UNKNOWN,USAHA KITA MAKMUR,USAHA KITA MAKMUR,Not RSPO Certified,,3/31/23,-0.53,101.49,"-0.529767, 101.49305",IDN,Indonesia,Riau,Kuantan Singingi,1-Fully Verified,,275.71,27570.69,357.69,448.38,44837.73,7.98,797.85,5.29,529.02,0.64,64.35,3.82,382.23,11.17,1117.08,4.56,456.03,8.47,847.35,10.28,1027.8,11.86,1186.38,12.63,1263.33,9.22,922.14,6.68,668.43,3.09,309.06,5.55,555.48,6.15,614.7,11.54,1153.8,11.18,1117.62,10.34,1034.19,14.05,1404.72,18.9,1889.64,14.26,1426.5,16.28,1627.65,203.95,0.74,71.75,0.26,5,4,4
