UML ID,years,Group Name,Parent Company,Mill Name,RSPO Status,RSPO Type,Date RSPO Certification Status,Latitude,Longitude,GPS coordinates,ISO,Country,Province,District,Confidence level,Alternative name,km_forest_area_00,ha_forest_area_00,km_area,km_0,ha_0,treeloss_km_2001,treeloss_ha_2001,treeloss_km_2002,treeloss_ha_2002,treeloss_km_2003,treeloss_ha_2003,treeloss_km_2004,treeloss_ha_2004,treeloss_km_2005,treeloss_ha_2005,treeloss_km_2006,treeloss_ha_2006,treeloss_km_2007,treeloss_ha_2007,treeloss_km_2008,treeloss_ha_2008,treeloss_km_2009,treeloss_ha_2009,treeloss_km_2010,treeloss_ha_2010,treeloss_km_2011,treeloss_ha_2011,treeloss_km_2012,treeloss_ha_2012,treeloss_km_2013,treeloss_ha_2013,treeloss_km_2014,treeloss_ha_2014,treeloss_km_2015,treeloss_ha_2015,treeloss_km_2016,treeloss_ha_2016,treeloss_km_2017,treeloss_ha_2017,treeloss_km_2018,treeloss_ha_2018,treeloss_km_2019,treeloss_ha_2019,treeloss_km_2020,treeloss_ha_2020,treeloss_km_2021,treeloss_ha_2021,treeloss_km_2022,treeloss_ha_2022,sum_of_treeloss_km,treeloss_sum_proportion_of_forest,remaining_forest_km,remaining_proportion_of_forest,Current Deforestation Score,Past Deforestation Score,Future Risk Score
PO1000001151,2020,SINAR MAS,SINAR MAS AGRO RESOURCES AND TECHNOLOGY,BATU AMPAR,RSPO Certified,"RSPO Certified, MB",3/31/23,-3.2,116.02,"-3.1981, 116.0219",IDN,Indonesia,Kalimantan Selatan,Kota Baru,2-High Confidence,,545.29,54529.38,687.57,1161.93,116192.97,5.92,592.29,5.95,595.17,5.58,558.36,8.53,853.11,14.15,1415.25,18.05,1804.95,5.37,536.94,8.83,883.26,22.59,2259.36,4.41,441.27,18.26,1826.46,18.19,1819.44,16.6,1659.69,17.61,1761.12,53.03,5302.89,42.73,4272.57,20.4,2040.21,18.02,1801.62,46.16,4616.28,10.97,1097.1,9.12,911.88,4.85,485.28,375.34,0.69,169.95,0.31,3,4,3
PO1000001152,2020,SINAR MAS,SINAR MAS AGRO RESOURCES AND TECHNOLOGY,TANAH LAUR,RSPO Certified,"RSPO Certified, MB",3/31/23,-3.79,115.28,"-3.790278, 115.283056",IDN,Indonesia,Kalimantan Selatan,Tanah Laut,1-Fully Verified,,322.45,32245.11,477.05,879.71,87971.4,6.52,652.14,4.29,429.39,4.35,434.97,9.71,971.28,2.96,296.37,7.63,763.38,3.56,356.13,4.38,437.85,5.23,523.08,13.97,1396.71,15.94,1594.17,13.34,1333.8,2.29,229.05,9.37,937.17,14.73,1473.03,7.52,751.59,5.33,532.71,8.05,804.87,7.48,748.08,5.2,519.93,4.88,488.34,10.76,1076.31,167.5,0.52,154.95,0.48,4,3,3
PO1000001154,2020,SINAR MAS,TAPIAN NADENGGAN,HANAU,RSPO Certified,"RSPO Certified, MB",3/31/23,-2.36,112.11,"-2.360861, 112.109694",IDN,Indonesia,Kalimantan Tengah,Seruyan,1-Fully Verified,,75.24,7524.09,174.04,394.89,39489.39,2.45,244.8,4.47,446.58,0.55,54.63,15.02,1501.92,9.12,912.24,3.66,366.12,2.39,239.22,4.46,446.31,1.91,190.89,0.66,65.7,1.24,124.11,1.8,180.27,0.49,48.96,1.46,146.34,1.3,129.69,1.59,159.03,1.17,117.45,0.68,67.77,1.17,117,2.71,270.81,2.23,223.47,1.02,102.06,61.55,0.82,13.69,0.18,3,5,3
PO1000001155,2020,SINAR MAS,BINASAWIT ABADI PRATAMA,SUNGAI RUNGAU,RSPO Certified,"RSPO Certified, IP",3/31/23,-2.32,112.33,"-2.3206, 112.334",IDN,Indonesia,Kalimantan Tengah,Seruyan,1-Fully Verified,,24.98,2497.59,68.13,112.09,11209.41,1.53,153.36,0.56,55.53,0.04,3.6,1.14,113.94,1.03,103.32,2.2,220.32,0.24,24.21,1.57,157.14,0.27,27,1.99,199.26,1.26,126.09,0.23,23.04,0.06,6.03,0.4,39.6,0.43,42.75,0.41,40.86,0.13,13.23,0.77,76.77,0.58,57.87,0.07,7.2,0.89,88.92,0.51,51.21,16.31,0.65,8.66,0.35,4,4,3
PO1000001156,2020,SINAR MAS,TAPIAN NADENGGAN,SEMILAR,RSPO Certified,"RSPO Certified, IP, MB",3/31/23,-2.25,112.34,"-2.248111, 112.340417",IDN,Indonesia,Kalimantan Tengah,Seruyan,1-Fully Verified,,82.52,8252.46,98.9,153.26,15325.56,0.73,73.35,0.7,70.2,0.55,54.99,29.47,2947.23,28.42,2842.38,28.22,2821.86,0.67,67.23,0.54,53.73,0.03,3.42,0.04,3.69,0.12,12.06,0.09,9.18,0,0,0.01,1.08,0.01,0.99,0.93,93.42,0,0.27,0,0.36,0,0,0,0,0,0,0,0,82.52,1,0,0,1,5,1
PO1000001207,2020,CARGILL,AYU SAWIT LESTARI,PAKU JUANG,RSPO Certified,"RSPO Certified, IP",3/31/23,-2.43,110.82,"-2.433267, 110.817511",IDN,Indonesia,Kalimantan Barat,Ketapang,1-Fully Verified,,1469.33,146933.37,2050.85,4446.44,444643.83,13.79,1378.71,39.39,3938.67,8.5,850.41,19.54,1954.35,15.37,1536.84,46.23,4623.21,46.39,4638.51,4.87,487.35,42.89,4289.22,4.68,467.91,7.57,756.9,39.74,3973.95,4.39,438.75,83.8,8379.63,94.63,9463.14,150.91,15090.75,7.21,721.08,23.98,2398.14,16.39,1638.81,12.62,1261.89,26,2600.01,17.29,1729.35,726.18,0.49,743.16,0.51,3,3,3
PO1000001208,2020,CARGILL,HARAPAN SAWIT LESTARI,MANIS MATA,RSPO Certified,"RSPO Certified, MB",3/31/23,-2.48,111.02,"-2.483162, 111.018391",IDN,Indonesia,Kalimantan Barat,Ketapang,1-Fully Verified,,105.76,10575.63,171.87,246.25,24624.54,5.4,540.18,0.94,94.14,0.26,25.92,1.14,113.85,0.38,38.07,1.49,148.68,0.98,98.46,0.43,43.11,2.21,220.68,0.22,21.87,0.28,28.35,1.95,194.67,0.67,67.23,3.07,306.72,1.82,181.98,4.63,463.05,2.14,214.38,3.24,323.82,2.4,239.58,2.61,261,10.32,1032.12,18.61,1861.02,65.19,0.62,40.57,0.38,5,3,5
PO1000001233,2020,FGV HOLDINGS BERHAD,FGV PALM INDUSTRIES SDN BHD,BUKIT SAGU,Not RSPO Certified,,3/31/23,3.97,103.15,"3.9669, 103.1487",MYS,Malaysia,Pahang,Kuantan,1-Fully Verified,,279.22,27921.87,281.8,428.5,42850.26,2.95,295.11,1.19,118.89,0.3,29.97,6.36,635.85,7.42,742.41,9.64,964.35,5.3,530.01,9.42,941.58,10.04,1003.77,13.22,1322.28,16.74,1673.64,26.71,2671.02,13.33,1332.9,13.65,1364.85,10.61,1061.37,20.55,2055.33,7.77,776.7,7.35,735.03,8.11,810.81,3.87,387,9.43,943.2,12.21,1220.67,216.17,0.77,63.05,0.23,5,4,3
PO1000001250,2020,SOCFIN,SOCFIN INDONESIA,NEGERI LAMA,RSPO Certified,"RSPO Certified, IP",3/31/23,2.32,100.07,"2.31725, 100.070169",IDN,Indonesia,Sumatera Utara,Labuhanbatu,1-Fully Verified,,107.26,10726.38,162.89,229.32,22931.64,0.9,90.18,3.63,363.33,0.08,8.1,1.6,160.29,2.91,290.79,1.79,178.65,1.31,131.49,0.16,16.2,1.38,137.7,3.7,369.63,10.04,1003.59,3,299.52,4.56,456.3,5.84,583.74,7.17,717.03,5.71,571.41,2.48,247.59,5.68,567.72,4.06,405.54,2.97,296.55,3.6,360.09,3.92,392.4,76.48,0.71,30.79,0.29,5,4,3
PO1000001251,2020,SOCFIN,SOCFIN INDONESIA,SUNGAI LIPUT,RSPO Certified,"RSPO Certified, IP",3/31/23,4.23,98.06,"4.2319, 98.0594",IDN,Indonesia,Aceh,Aceh Tamiang,1-Fully Verified,,61.03,6102.72,72.18,151.93,15192.9,0.57,56.79,0.16,16.02,0.89,89.37,0.61,61.29,0.11,11.16,0.44,44.28,1.06,105.57,1.64,163.62,3.12,311.94,1.67,166.77,0.11,10.71,1.16,115.92,0.71,70.83,2.28,228.24,1.85,184.59,2.8,280.17,0.87,86.94,4.35,435.42,0.53,52.65,0.88,88.29,0.7,70.29,0.7,69.84,27.21,0.45,33.82,0.55,3,3,3
PO1000001252,2020,SOCFIN,SOCFIN INDONESIA,AEK LOBA,RSPO Certified,"RSPO Certified, IP",3/31/23,2.65,99.62,"2.651389, 99.617778",IDN,Indonesia,Sumatera Utara,Asahan,1-Fully Verified,,83.51,8351.28,85.72,104.71,10471.23,2.05,205.47,3.03,302.76,3.92,391.5,3.79,378.72,3.47,347.04,4.13,413.46,3.1,309.6,0.41,40.77,3.01,301.14,2.83,282.69,2.23,223.47,1.26,126.27,1.05,104.58,2.86,286.02,1.02,101.79,2.48,247.68,1.24,123.84,2.02,201.69,2.85,284.85,2.58,258.12,1.41,140.94,3.87,387.09,54.59,0.65,28.92,0.35,4,4,3
PO1000001256,2020,SOCFIN,SOCFIN INDONESIA,MATA PAO MILL,RSPO Certified,"RSPO Certified, IP",3/31/23,3.53,99.09,"3.530833, 99.091944",IDN,Indonesia,Sumatera Utara,Serdang Bedagai,1-Fully Verified,,71.48,7148.07,176.89,280.57,28056.96,2.8,280.35,1.39,138.51,2.16,215.91,1.99,198.81,0.88,87.66,3.8,379.98,1.38,138.24,3.38,337.95,2.95,295.29,1.37,137.34,3.17,316.8,2.56,256.5,0.58,58.14,2.74,274.41,2.03,203.31,4.92,492.39,9.83,983.34,11.74,1174.23,4.43,443.34,1.18,118.26,2.02,202.14,0.95,95.22,68.28,0.96,3.2,0.04,3,5,2
PO1000001263,2020,KULIM (MALAYSIA) BERHAD,EPA MANAGEMENT SDN BHD,TEREH,RSPO Certified,"RSPO Certified, IP",3/31/23,2.22,103.35,"2.217023, 103.352357",MYS,Malaysia,Johor,Keluang,1-Fully Verified,,106.84,10683.81,125,178.88,17887.86,11.09,1108.53,7.68,767.52,6.77,677.25,5.52,552.15,7.09,709.29,9.62,961.74,9.67,966.87,2.16,215.73,7.14,714.06,0.97,97.47,7.62,761.76,3.23,323.19,1.63,163.26,2.6,259.65,0.4,40.41,1.53,152.91,5.23,523.26,0.52,52.02,4.42,442.26,2.62,261.54,5.42,542.07,6.61,661.32,106.84,1,0,0,5,5,3
PO1000001264,2020,KULIM (MALAYSIA) BERHAD,SINDORA BHD,SINDORA,RSPO Certified,"RSPO Certified, IP",3/31/23,1.99,103.46,"1.985372, 103.46231",MYS,Malaysia,Johor,Keluang,1-Fully Verified,,47.76,4776.12,47.72,58.86,5885.91,0.02,1.89,0.01,0.54,0,0.36,0.57,56.7,0.12,11.61,1.04,103.77,3.06,305.55,0.81,81.45,2.31,230.67,1.35,134.82,2.88,287.82,1.83,182.79,1.5,149.85,3.9,390.15,6.28,628.2,6.09,609.12,4.19,418.77,0.09,9.36,0.01,0.54,0.02,2.34,0.02,1.62,0.07,7.47,36.15,0.76,11.61,0.24,1,4,1
PO1000001265,2020,KULIM (MALAYSIA) BERHAD,MAHAMURNI PLANTATIONS SDN BHD,PALONG COCOA,RSPO Certified,"RSPO Certified, IP",3/31/23,2.71,102.79,"2.7064, 102.785012",MYS,Malaysia,Johor,Segamat,1-Fully Verified,,110.66,11066.22,129.71,235.69,23569.11,1.41,141.39,2.67,266.94,0.27,26.82,4.08,408.15,7.38,737.91,3.65,365.22,4.98,498.24,4.69,469.26,9.15,915.3,0.37,37.26,15.29,1529.1,13.34,1334.43,0.97,96.75,1.45,145.44,1.87,186.84,3.77,377.01,2.12,212.49,1.5,150.12,1.66,165.78,1,100.26,1.64,164.07,4.77,477.18,88.06,0.8,22.6,0.2,4,4,3
PO1000001309,2020,FGV HOLDINGS BERHAD,FGV PALM INDUSTRIES SDN BHD,KULAI,RSPO Certified,"RSPO Certified, MB",3/31/23,1.74,103.65,"1.739556, 103.647292",MYS,Malaysia,Johor,Kulaijaya,2-High Confidence,,180.8,18080.46,303.8,516.69,51669.45,5.52,551.7,5.84,584.1,0.63,63.09,4.94,494.37,5.51,550.8,6.98,698.31,3.98,398.07,1.74,173.52,7.35,734.67,7.49,749.16,6.28,628.47,5.85,584.64,6.18,617.94,10.51,1050.75,10.52,1051.65,12.99,1299.15,8.26,826.02,10.47,1046.97,6.16,616.5,6.24,623.88,4.4,439.92,1.63,163.35,139.47,0.77,41.33,0.23,3,4,3
PO1000001310,2020,FGV HOLDINGS BERHAD,FGV PALM INDUSTRIES SDN BHD,PENGGELI,RSPO Certified,"RSPO Certified, MB",3/31/23,1.83,103.64,"1.827009, 103.639143",MYS,Malaysia,Johor,Kota Tinggi,1-Fully Verified,,84.86,8485.65,111.11,238.71,23871.15,18.55,1854.99,3.73,372.69,0.22,21.51,0.63,62.73,21.13,2113.47,6.19,619.47,1.59,159.39,0.16,15.84,2.17,216.99,0.96,96.3,2.21,221.4,1.24,124.47,0.47,47.16,1.46,146.07,2.7,269.82,1.92,192.24,1.36,136.35,2.54,253.98,2.14,214.11,1.62,161.91,3.65,365.4,5.68,568.26,82.35,0.97,2.51,0.03,5,5,3
PO1000001311,2020,FGV HOLDINGS BERHAD,FGV PALM INDUSTRIES SDN BHD,BELITONG,RSPO Certified,"RSPO Certified, MB",3/31/23,1.94,103.5,"1.937607, 103.4986",MYS,Malaysia,Johor,Keluang,1-Fully Verified,,132.17,13217.49,132.91,133.41,13341.06,2.62,262.26,5.25,525.24,0.92,92.16,2.44,244.26,3.29,328.68,2.29,228.51,7.36,735.75,4.16,415.71,4.66,466.29,6.63,663.39,47.46,4746.33,10.14,1014.48,1.16,115.92,3.42,342.27,0.8,80.1,1.05,105.21,0.68,67.68,0.16,15.93,0.14,14.04,1.01,100.53,1.07,107.28,1.19,119.16,107.91,0.82,24.26,0.18,3,5,2
PO1000001313,2020,FGV HOLDINGS BERHAD,FGV PALM INDUSTRIES SDN BHD,NITAR,RSPO Certified,"RSPO Certified, MB",3/31/23,2.41,103.66,"2.406759, 103.657348",MYS,Malaysia,Johor,Mersing,1-Fully Verified,,781,78100.29,835.96,1354.57,135457.02,24.37,2436.57,8.35,834.75,2.02,201.87,7.43,743.49,12.49,1248.57,12.57,1256.67,15.68,1567.71,23.24,2323.98,39.53,3953.34,34.36,3435.84,33.22,3322.44,25.12,2511.9,12.2,1220.13,18.69,1869.48,10.51,1051.11,18.19,1818.72,7.33,732.87,11.17,1116.54,6.52,652.05,6.53,653.04,6.29,629.37,13.71,1370.79,349.51,0.45,431.49,0.55,3,3,3
PO1000001314,2020,FGV HOLDINGS BERHAD,FGV PALM INDUSTRIES SDN BHD,KAHANG,Not RSPO Certified,,3/31/23,2.08,103.49,"2.075104, 103.494118",MYS,Malaysia,Johor,Keluang,1-Fully Verified,,291.6,29159.73,272.3,431,43099.56,0.37,37.08,1.64,164.43,4.63,463.41,5.57,556.65,0.96,95.85,4.93,492.66,1.28,127.98,0.27,26.73,3.17,316.62,2.6,259.56,3.96,396.36,9.49,949.41,0.37,36.99,3.93,393.39,4.37,437.22,3.71,371.07,1.67,167.31,0.59,59.22,0.97,97.38,1.21,121.14,0.13,13.05,0.25,24.93,56.08,0.19,235.51,0.81,1,1,3
PO1000001315,2020,PASIFIK AGRO SENTOSA,BARUMUN AGRI SENTOSA,AEK SIGALA GALA,RSPO Certified,"RSPO Certified, MB",3/31/23,1.62,100.1,"1.621167, 100.102444",IDN,Indonesia,Sumatera Utara,Padang Lawas Utara,1-Fully Verified,,188.57,18857.07,273.66,792.52,79251.84,6.8,679.77,2.58,257.85,0.96,95.58,5.06,505.98,5.21,521.37,4.89,489.06,2.45,244.98,0.67,66.51,1.66,166.23,6.2,620.46,9.42,942.48,3.3,329.85,2.65,264.96,2.44,243.81,0.56,56.43,2.51,251.46,6.41,640.98,1.5,150.48,1.07,106.74,0.8,80.28,1.25,124.83,1.65,164.97,70.05,0.37,118.52,0.63,2,3,3
PO1000001320,2020,FGV HOLDINGS BERHAD,FGV PALM INDUSTRIES SDN BHD,LEPAR HILIR,RSPO Certified,"RSPO Certified, MB",3/31/23,3.65,103.01,"3.645278, 103.012778",MYS,Malaysia,Pahang,Kuantan,1-Fully Verified,,262.04,26204.13,269.53,239.85,23985.09,1.72,172.26,0.61,60.75,0.39,39.15,3.32,332.01,9.81,980.55,4.14,413.73,9.89,989.28,2.11,210.69,1.47,146.79,15.04,1503.9,8.21,821.34,20.44,2044.35,19.95,1995.12,22.35,2235.24,16.69,1669.05,17.04,1703.97,11.51,1150.56,16.79,1678.77,14.05,1405.44,8.16,816.03,9.36,935.91,7.24,724.5,220.29,0.84,41.75,0.16,4,5,3
PO1000001342,2020,SINAR MAS,SUMBER INDAH PERKASA,SUNGAI BUAYA,RSPO Certified,"RSPO Certified, IP",3/31/23,-4.13,105.44,"-4.128611, 105.438839",IDN,Indonesia,Lampung,Mesuji,1-Fully Verified,,125.78,12577.95,290.77,552.49,55248.93,0.27,27.36,0.3,30.42,0.06,5.67,0.34,34.2,0.31,30.78,0.72,72.45,1.23,122.76,0.43,42.84,2.97,296.91,0.75,75.42,0.36,35.55,2.98,298.44,0.44,44.46,2.4,240.39,7.64,764.1,21.02,2102.31,4.04,403.65,10.08,1008.36,11.7,1170.09,15.28,1528.47,2.03,202.86,3.24,323.73,88.61,0.7,37.17,0.3,3,4,3
PO1000001343,2020,SINAR MAS,SUMBER INDAH PERKASA,SUNGAI MERAH,RSPO Certified,"RSPO Certified, MB",3/31/23,-4.22,105.59,"-4.218444, 105.588769",IDN,Indonesia,Lampung,Tulangbawang,1-Fully Verified,,590.21,59020.74,1879.27,4177.76,417776.31,2.51,251.1,5.96,596.43,3.75,375.21,3.94,393.66,11.04,1103.58,5.67,566.55,5.47,547.2,1.54,153.99,11.22,1121.85,10.51,1051.02,3.88,388.26,46.5,4650.03,3.26,326.34,12.06,1206.09,23.77,2377.35,14.25,1424.7,20.23,2023.47,19.42,1941.75,25.66,2566.26,20.61,2061.45,22.42,2241.9,13.51,1351.26,287.19,0.49,303.01,0.51,4,3,4
PO1000001344,2020,SINAR MAS,KRESNA DUTA AGROINDO,JELATANG,RSPO Certified,"RSPO Certified, MB",3/31/23,-2.07,102.49,"-2.072222, 102.485833",IDN,Indonesia,Jambi,Merangin,1-Fully Verified,,510.77,51076.62,565.4,802.8,80280,5.2,519.75,9.12,912.06,3.31,331.11,10.75,1074.78,6.52,652.14,13.86,1386.27,18.55,1855.26,21.61,2160.63,12.49,1248.66,12.57,1256.85,5.61,560.7,17.75,1774.98,3.61,361.35,7.4,740.16,7.92,792.45,21.18,2118.33,15.55,1555.2,9.2,919.98,7.47,746.91,10.42,1042.47,7.94,794.43,11.21,1121.13,239.26,0.47,271.51,0.53,3,3,3
PO1000001345,2020,SINAR MAS,KRESNA DUTA AGROINDO,LANGLING,RSPO Certified,"RSPO Certified, MB",3/31/23,-2.1,102.37,"-2.100833, 102.374444",IDN,Indonesia,Jambi,Merangin,1-Fully Verified,,354.21,35420.94,452.15,895.38,89537.76,3.04,303.93,2.83,282.6,0.37,36.81,6.07,606.6,4.79,478.89,5.09,509.13,5.88,588.33,0.83,82.8,5.06,506.43,7.14,713.79,3.4,339.75,6.94,694.17,3.27,327.42,3.61,361.17,2.75,274.86,6.19,619.29,9.15,915.48,9.55,955.35,6.18,618.48,14.58,1458.36,18.97,1897.2,16.65,1664.55,142.35,0.4,211.86,0.6,5,3,5
PO1000001372,2020,SINAR MAS,MASKAPAI PERKEBUNAN LEIDONG WEST INDONESIA,MASKAPAI PERKEBUAN LEIDONG WEST,RSPO Certified,"RSPO Certified, MB",3/31/23,-1.9,105.48,"-1.901389, 105.476389",IDN,Indonesia,Bangka Belitung,Bangka Barat,1-Fully Verified,,407.83,40783.32,481.07,715.22,71521.56,4.29,429.3,5,499.77,1.89,188.91,9.26,925.65,4.08,407.61,10.95,1095.3,4.13,413.19,23.58,2357.73,25.77,2576.61,4.19,418.77,12.04,1204.2,15.14,1513.98,5.63,563.31,16.42,1642.23,8.36,836.28,11.95,1195.2,9.49,948.96,8.83,883.17,19.34,1934.46,15.01,1501.29,10.41,1041.12,20.6,2059.83,246.37,0.6,161.46,0.4,5,3,4
PO1000001383,2020,SINAR MAS,FORESTA LESTARI DWIKARYA,TANJUNG KEMBIRI,RSPO Certified,"RSPO Certified, MB",3/31/23,-3.03,107.77,"-3.0324871, 107.770416",IDN,Indonesia,Bangka Belitung,Belitung,1-Fully Verified,,1086.35,108635.31,1255.33,2942.16,294215.76,7.88,788.49,8.54,854.46,3.08,307.89,17.35,1735.11,6.07,606.69,18.31,1830.69,11.05,1104.84,13.9,1389.6,93.91,9391.23,17.99,1798.65,49.79,4978.62,43.9,4389.93,25.09,2508.84,37.12,3712.32,35.08,3507.75,40.26,4026.42,17.96,1795.68,9.95,995.13,14.3,1430.19,12.35,1234.62,12.96,1296,15.78,1577.61,512.61,0.47,573.75,0.53,3,3,3
PO1000001394,2020,UNKNOWN,"THE NATURAL PALM GROUP CO.,LTD","THE NATURAL PALM GROUP CO., LTD.",RSPO Certified,"RSPO Certified, MB",3/31/23,10.29,99.09,"10.293034, 99.090577",THA,Thailand,Chumphon,Sawi,1-Fully Verified,CHUMPHON,938.62,93861.54,1444.16,3525.03,352503.36,2.26,225.81,6.15,614.61,6.92,691.56,8.46,846.09,23.07,2306.97,6.34,633.69,9.54,953.64,2.81,280.53,10.72,1071.9,7.56,755.82,5.58,558.36,6.43,642.51,5.37,537.21,11.93,1193.4,10.88,1087.56,21.11,2111.04,22.45,2245.23,15.02,1502.01,23.26,2325.51,24.44,2444.4,28.96,2896.2,17.29,1728.54,276.53,0.29,662.09,0.71,4,2,4
PO1000001417,2020,KUALA LUMPUR KEPONG (KLK),ADEI PLANTATION AND INDUSTRY,NILO 1,RSPO Certified,"RSPO Certified, MB",3/31/23,0.35,101.97,"0.3480556, 101.971667",IDN,Indonesia,Riau,Pelalawan,1-Fully Verified,,47.04,4704.48,108.11,163.8,16380,11.49,1149.3,2.65,265.41,0.16,16.11,5.09,508.68,1.48,148.5,1.68,167.76,2.99,299.34,0.35,35.28,0.11,11.43,3.52,351.99,4.45,445.14,5.7,569.97,0.81,81.09,0.69,68.76,1.1,110.43,11.44,1143.99,5.27,527.04,8.35,835.02,6.98,697.86,5.18,517.5,4.38,437.94,0.35,35.28,47.04,1,0,0,5,5,2
PO1000001418,2020,KUALA LUMPUR KEPONG (KLK),ADEI PLANTATION AND INDUSTRY,NILO 2,RSPO Certified,"RSPO Certified, IP, MB",3/31/23,0.35,102.09,"0.3525, 102.094722",IDN,Indonesia,Riau,Pelalawan,1-Fully Verified,,1779.24,177923.61,1733.74,1912.41,191241.09,96.92,9691.83,35.13,3512.97,1.25,124.83,208,20800.26,110.11,11010.51,5.6,559.62,67.32,6732,80.46,8045.73,24.67,2467.17,159.26,15925.59,130.2,13019.67,67.67,6767.28,53.75,5374.98,67.91,6790.68,14.25,1424.52,27.88,2788.2,18.36,1836.36,15.66,1566.09,22.34,2234.25,21.72,2172.24,17.01,1700.91,17.31,1731.42,1262.77,0.71,516.46,0.29,3,4,3
PO1000001488,2020,MP EVANS,PRIMA MITRAJAYA MANDIRI,BENUA PUHUN,RSPO Certified,"RSPO Certified, MB",3/31/23,-0.3,116.76,"-0.297714, 116.763666",IDN,Indonesia,Kalimantan Timur,Kutai Kartanegara,1-Fully Verified,,472.5,47250.27,669.25,1679.71,167970.6,3.39,338.58,2.7,270.36,1.54,154.44,4.99,499.23,1.49,149.04,4.45,445.14,15.53,1552.68,34.48,3447.81,59.52,5951.61,7.36,735.75,11.05,1105.47,12.05,1205.1,5.61,560.97,20.66,2066.13,7.23,723.15,16.9,1689.66,8.54,853.65,6.1,610.2,4.52,451.53,2.13,213.48,1.91,190.71,1.97,197.19,234.12,0.5,238.38,0.5,2,3,3
PO1000001529,2020,MUSIM MAS,SIRINGO-RINGO,SIRINGO RINGO,RSPO Certified,"RSPO Certified, MB",3/31/23,2.1,99.77,"2.1, 99.77",IDN,Indonesia,Sumatera Utara,Labuhanbatu,1-Fully Verified,,262.72,26271.54,296.94,1645.95,164595.06,1.86,185.94,2.08,207.54,1.67,167.13,4.11,411.39,3.53,352.8,4.44,443.52,2.49,248.76,1.68,167.58,4.03,403.11,1.76,175.5,2.83,282.87,1.79,178.65,1.35,134.73,4.1,409.68,7.56,756.09,13.76,1375.74,11.91,1191.33,4.97,496.89,9.63,963.36,7.36,735.75,5.04,503.73,3.33,332.55,101.25,0.39,161.47,0.61,3,3,3
PO1000001564,2020,PTPN III,PERKEBUNAN NUSANTARA III,AEK NABARA SELATAN,RSPO Certified,"RSPO Certified, MB",3/31/23,2.06,99.96,"2.058056, 99.955278",IDN,Indonesia,Sumatera Utara,Labuhanbatu,1-Fully Verified,,80.94,8093.79,83.54,142.8,14279.76,1.36,136.35,1.91,190.8,0.14,13.86,7.65,764.82,6.69,668.7,8.1,810.09,1.68,168.03,7.86,785.79,6.01,600.75,5.39,538.92,0.91,90.63,3.07,307.08,0.32,31.5,0.52,52.02,0.2,20.16,1.01,100.62,0.49,49.14,0.71,70.92,0.4,40.5,0.26,25.83,0.39,39.42,0.43,42.57,55.48,0.69,25.45,0.31,2,4,2
PO1000001565,2020,PTPN III,PERKEBUNAN NUSANTARA III,AEK TOROP,RSPO Certified,"RSPO Certified, MB",3/31/23,1.79,100.16,"1.79278, 100.15583",IDN,Indonesia,Sumatera Utara,Labuhanbatu Selatan,1-Fully Verified,,36.95,3695.49,34.62,31.52,3152.34,1.78,178.38,0.14,14.31,0.03,3.15,0.18,17.82,0.08,8.1,3.88,388.44,5.9,589.68,0.1,10.35,5.79,579.06,1.28,128.43,1.17,117.36,0.52,51.75,1.62,161.64,0.66,66.24,0.12,11.88,0.18,17.64,0.96,95.58,0.3,29.79,0.14,13.86,0.39,38.52,0.24,23.76,0.1,9.72,25.55,0.69,11.4,0.31,2,4,2
PO1000001566,2020,PTPN III,PERKEBUNAN NUSANTARA III,AEK RASO,RSPO Certified,"RSPO Certified, MB",3/31/23,1.7,100.17,"1.703883, 100.172217",IDN,Indonesia,Sumatera Utara,Labuhanbatu Selatan,1-Fully Verified,,108.11,10810.89,112.39,170.28,17027.82,2.69,268.56,0.16,16.2,0.01,1.17,0.55,55.26,0.24,24.03,2.74,273.87,2.73,272.88,1.12,111.6,4.15,415.17,1.24,124.47,11.14,1113.57,2.9,290.25,36.79,3679.02,3.36,336.15,4,399.69,2.44,244.26,5.02,502.29,2.6,260.1,2.15,215.28,3,299.97,3.99,398.7,0.18,17.64,93.2,0.86,14.91,0.14,3,5,3
PO1000001611,2020,SINAR MAS,BUMI SAWIT PERMAI,BUMI SAWIT,RSPO Certified,"RSPO Certified, MB",3/31/23,-3.53,104.34,"-3.5257, 104.3443",IDN,Indonesia,Sumatera Selatan,Ogan Ilir,1-Fully Verified,,1564.01,156401.46,1971.67,2873.85,287384.94,29.69,2968.65,37.66,3766.05,22.08,2208.15,33.79,3379.14,37.97,3796.65,26.67,2666.97,59.49,5949,46.32,4631.76,88.36,8836.47,40.95,4095.09,37.39,3738.51,96.54,9653.67,33.08,3307.68,57.37,5737.14,44.43,4443.3,69.45,6945.03,69.04,6903.72,62.43,6242.67,33.57,3357.27,33.36,3335.85,28.88,2887.74,35.47,3547.35,1023.98,0.65,540.04,0.35,3,4,3
